object_id,original_detection_id,parent_class,frame,x,y,w,h,area,solidity,eccentricity,focus_score,quality_score,cluster
1352,1584,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1403,1616,45,79,1449,0.7535,0.9412,16.0571,0.3001,27
1353,1585,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2441,1643,128,126,6838,0.6331,0.8226,20.0436,0.41,14
1354,1586,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1952,1681,48,68,2189,0.9597,0.8266,12.2432,0.3877,1
1355,1587,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2524,1708,79,190,7895,0.8097,0.9374,16.55,0.4594,2
1356,1588,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2750,1712,57,66,2712,0.972,0.6988,12.7807,0.4129,24
1357,1589,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2036,1726,56,57,2293,0.9687,0.3753,11.5147,0.3939,13
1358,1590,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2345,1744,69,69,2879,0.9045,0.8284,17.6627,0.4042,13
1359,1591,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1649,1750,87,166,8379,0.8375,0.871,12.359,0.4636,10
1360,1592,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,978,1762,188,115,10411,0.7087,0.8633,11.576,0.4242,14
1361,1593,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2461,1847,57,68,1854,0.7639,0.8532,19.6112,0.3229,0
1362,1594,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2213,1857,101,189,10555,0.6329,0.9034,13.8623,0.4037,10
1363,1595,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,3109,1872,80,46,2121,0.9319,0.9108,13.1208,0.3775,31
1364,1596,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1424,1921,108,116,5168,0.6649,0.8295,15.0024,0.4145,10
1365,1597,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2606,1933,65,59,2324,0.8655,0.6643,20.648,0.3733,18
1366,1598,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,917,1943,47,58,1812,0.897,0.7213,14.9578,0.3565,0
1367,1599,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2599,1998,80,134,6770,0.8256,0.8749,21.514,0.4692,1
1368,1601,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2701,2012,60,57,2416,0.9471,0.6092,24.4457,0.4052,13
1369,1602,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1668,2013,82,116,6531,0.8785,0.8057,10.6217,0.4742,10
1370,1603,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,3000,2023,65,59,2410,0.9174,0.4333,15.4005,0.387,18
1371,1604,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1009,2030,48,56,1829,0.9037,0.6785,15.3575,0.3596,12
1372,1605,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1815,2052,56,63,2868,0.9657,0.5105,12.878,0.4173,10
1373,1606,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2340,2054,142,197,9853,0.5657,0.8766,13.0577,0.3828,21
1374,1607,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2969,2060,193,171,7373,0.3922,0.768,13.7381,0.3314,14
1375,1608,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2538,2115,54,60,2028,0.863,0.7402,20.314,0.3603,12
1376,1609,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2266,2123,70,39,1312,0.74,0.9105,12.5189,0.287,19
1377,1610,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1103,2143,81,71,2934,0.7462,0.4426,17.2991,0.3585,15
1378,1611,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2009,2157,62,60,2131,0.7075,0.7071,29.9345,0.3274,14
1379,1613,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2030,2242,69,67,3319,0.9081,0.4899,13.5289,0.4187,15
1380,1614,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,3033,2245,43,49,1556,0.9126,0.6239,13.7189,0.3497,11
1381,1615,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2526,2253,47,65,1998,0.9224,0.8553,14.9882,0.3716,23
1382,1616,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1378,2270,43,69,1778,0.8729,0.8731,18.769,0.3517,1
1383,1617,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2314,2312,35,71,1507,0.888,0.9422,13.9793,0.3407,27
1384,1619,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2651,2349,51,52,1594,0.9545,0.8515,23.286,0.3734,16
1385,1620,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2156,2359,73,65,2746,0.9693,0.8438,15.6861,0.4163,16
1386,1621,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2571,2378,219,105,7986,0.502,0.8918,17.8377,0.3685,16
1387,1622,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1220,2391,75,62,2130,0.8041,0.8598,12.1012,0.3385,17
1388,1623,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2812,2416,148,76,5003,0.5337,0.8831,19.6322,0.3797,16
1389,1624,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1017,2453,104,63,2442,0.6113,0.9368,8.9676,0.29,19
1390,1625,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2658,2475,142,124,4680,0.394,0.7023,14.4212,0.3198,16
1391,1627,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2357,2508,71,62,3411,0.9194,0.5968,11.3093,0.4236,18
1392,1628,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1385,2521,39,65,1949,0.8843,0.816,13.9384,0.3572,2
1393,1629,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2042,2526,80,137,6369,0.7621,0.8838,12.4307,0.4411,1
1394,1630,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1646,2534,79,116,4645,0.8025,0.9199,19.4114,0.446,2
1395,1631,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1910,2535,81,75,3818,0.863,0.6598,15.4407,0.4271,34
1396,1632,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2514,2547,51,62,2411,0.8936,0.5987,14.4692,0.379,0
1397,1633,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1310,2603,60,48,1530,0.8226,0.8272,9.6512,0.3176,17
1398,1634,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2139,2613,57,61,2220,0.9407,0.7303,16.3227,0.3873,11
1399,1635,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1932,2667,44,42,1208,0.9292,0.6781,29.7333,0.3568,16
1400,1636,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1980,2697,71,36,1462,0.8728,0.9006,21.1601,0.3415,19
1401,1637,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,1608,2709,100,78,2726,0.6514,0.8863,11.253,0.3157,17
1402,1638,Detritus / Unsharp Organisms,RCNHSha_20250513_030916_IMG2,2311,2811,47,56,1470,0.8268,0.8277,10.0867,0.3169,24
1403,1639,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1915,88,129,51,2194,0.6113,0.9707,7.7978,0.279,19
1404,1640,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1932,160,122,126,5635,0.5855,0.8308,12.4212,0.3881,24
1405,1641,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1974,266,137,88,3181,0.5863,0.9596,13.8933,0.317,8
1406,1642,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2433,273,58,51,1389,0.8464,0.9267,15.5015,0.325,18
1407,1643,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2452,321,125,62,2625,0.8055,0.9857,15.6636,0.3623,8
1408,1644,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1668,360,103,91,3757,0.7008,0.8999,16.9294,0.3775,16
1409,1645,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2296,437,40,63,1783,0.9617,0.776,13.8476,0.3737,1
1410,1646,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1555,452,111,121,5956,0.6255,0.6663,13.7621,0.4014,7
1411,1647,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1311,492,119,121,6242,0.7168,0.882,14.9149,0.43,35
1412,1648,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2775,575,51,49,1362,0.8481,0.6003,18.8067,0.3277,16
1413,1649,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1146,591,42,42,1221,0.8985,0.7458,33.0598,0.3514,13
1414,1651,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2599,668,53,51,2071,0.9579,0.5703,12.5416,0.3828,13
1415,1652,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3137,668,38,84,1949,0.8318,0.9144,12.0417,0.3396,2
1416,1653,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1353,675,56,55,2118,0.961,0.6378,12.5583,0.3856,13
1417,1654,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1915,694,51,65,2220,0.9557,0.8406,26.0697,0.4016,10
1418,1655,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2404,714,49,74,2721,0.9581,0.7802,19.6956,0.416,1
1419,1656,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2108,721,54,55,2054,0.9643,0.7252,17.0536,0.3885,13
1420,1657,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1408,738,82,80,2738,0.7774,0.9117,15.0403,0.3578,13
1421,1658,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2566,743,84,76,4530,0.9398,0.6687,14.2869,0.4774,16
1422,1659,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3003,775,166,83,6050,0.7465,0.8867,19.1893,0.4432,16
1423,1660,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1061,801,52,49,1387,0.869,0.6406,13.5628,0.3298,18
1424,1661,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2691,802,166,148,7471,0.4912,0.7603,12.8814,0.3602,14
1425,1662,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1860,850,45,51,1255,0.8235,0.8212,18.3057,0.3156,12
1426,1663,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2067,852,97,78,2527,0.641,0.9023,27.9056,0.3213,31
1427,1664,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2284,893,47,37,1393,0.9476,0.629,18.3882,0.3584,17
1428,1665,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1109,912,54,45,1252,0.7869,0.8063,13.6052,0.2998,29
1429,1666,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1356,939,55,48,1715,0.9311,0.6693,13.4818,0.3614,15
1430,1667,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1470,939,151,128,7915,0.6814,0.8652,15.3093,0.4197,14
1431,1668,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2527,975,40,61,1598,0.935,0.8387,18.0019,0.3624,1
1432,1669,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2774,1003,149,78,5713,0.697,0.8901,12.1111,0.4212,14
1433,1671,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1071,1137,57,50,1653,0.8151,0.5982,39.1072,0.3498,16
1434,1672,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2706,1139,176,180,7683,0.5582,0.9234,17.3348,0.3848,7
1435,1673,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2844,1143,72,69,2833,0.8216,0.4125,17.6891,0.3775,18
1436,1674,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2355,1146,51,63,1808,0.9085,0.8594,16.0132,0.3609,24
1437,1675,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3291,1161,78,110,4557,0.7895,0.8873,11.2952,0.4304,2
1438,1676,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2031,1174,93,156,6864,0.6451,0.9,14.2597,0.4078,2
1439,1677,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,648,1207,78,80,2746,0.6689,0.6071,14.1078,0.3246,10
1440,1678,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2947,1222,107,41,2234,0.6776,0.9517,14.1678,0.3068,30
1441,1679,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,780,1224,44,55,1404,0.9329,0.8647,12.4101,0.3484,24
1442,1680,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1816,1228,109,130,4008,0.4175,0.8054,18.0417,0.3036,7
1443,1681,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2449,1247,206,150,8107,0.3708,0.6591,17.3708,0.3286,34
1444,1682,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2763,1253,62,60,2436,0.8131,0.5441,25.6946,0.3671,15
1445,1683,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2662,1273,41,52,1547,0.9444,0.6017,18.3298,0.3635,0
1446,1684,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3118,1279,260,142,8891,0.4062,0.879,18.2512,0.3401,14
1447,1685,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2910,1292,54,69,2846,0.9631,0.6428,13.6046,0.4164,23
1448,1687,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,836,1351,53,149,4015,0.8053,0.9685,13.1747,0.4154,2
1449,1688,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2782,1354,120,120,5276,0.6852,0.898,14.9702,0.4205,13
1450,1689,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2424,1363,182,165,6490,0.4001,0.6096,15.9828,0.336,8
1451,1690,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1821,1379,166,190,11624,0.5927,0.8241,13.5867,0.3914,7
1452,1691,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3012,1389,57,54,2206,0.9612,0.6403,16.8083,0.3934,13
1453,1692,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1713,1393,55,66,2622,0.9576,0.5371,11.1973,0.4034,10
1454,1693,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2650,1420,50,51,1601,0.888,0.5586,18.0982,0.3485,13
1455,1694,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3142,1432,197,179,11077,0.3899,0.7392,13.7904,0.3308,8
1456,1695,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3066,1461,41,57,1485,0.8962,0.7943,37.877,0.3661,9
1457,1696,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2192,1465,59,50,1868,0.9303,0.5384,13.392,0.3672,18
1458,1698,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1538,1496,52,47,1377,0.8838,0.8561,14.0028,0.3342,13
1459,1699,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1435,1538,91,122,4105,0.6458,0.8353,19.1166,0.3771,4
1460,1700,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2704,1553,73,119,4087,0.5831,0.839,20.4203,0.3588,1
1461,1701,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3080,1559,45,50,1631,0.9726,0.6382,10.7595,0.3678,11
1462,1702,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1564,1568,57,76,2540,0.8729,0.713,14.2723,0.3777,9
1463,1703,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3175,1610,83,142,6067,0.7137,0.9006,12.2639,0.4264,2
1464,1704,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1157,1630,246,229,14118,0.41,0.6896,28.7106,0.3517,14
1465,1705,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1465,1676,73,30,1268,0.762,0.9516,15.5808,0.2949,8
1466,1706,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3258,1728,55,41,1444,0.95,0.8073,13.52,0.3563,17
1467,1708,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1101,1825,96,39,1920,0.7194,0.9666,15.3874,0.308,30
1468,1710,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1626,1893,76,106,4078,0.858,0.8957,18.8022,0.4393,1
1469,1711,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3192,1898,107,103,3942,0.8259,0.9587,12.2138,0.4177,29
1470,1713,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3009,1917,48,58,2197,0.967,0.7017,15.2413,0.3932,23
1471,1714,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,3082,1965,56,67,2641,0.9335,0.6865,13.3433,0.399,24
1472,1715,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2655,1982,70,66,2898,0.9461,0.7906,16.198,0.416,15
1473,1716,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2968,1987,79,68,2846,0.8019,0.4355,12.4404,0.3669,15
1474,1717,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1390,1990,137,88,8388,0.9522,0.7967,9.8354,0.4955,16
1475,1719,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2337,2138,163,117,7838,0.7448,0.8719,26.6999,0.4501,14
1476,1721,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1376,2288,64,51,1677,0.8335,0.8946,28.7997,0.3459,31
1477,1722,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2107,2305,84,118,4285,0.7119,0.9252,17.5239,0.4025,9
1478,1723,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2936,2336,132,109,4566,0.5055,0.578,10.8753,0.3452,16
1479,1724,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2469,2355,53,39,1572,0.9568,0.7422,12.1268,0.362,15
1480,1725,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1400,2356,179,160,7953,0.4159,0.5245,15.5405,0.3403,14
1481,1726,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2157,2358,71,66,2729,0.9674,0.8464,16.4536,0.4158,16
1482,1727,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1779,2552,176,155,8440,0.4504,0.8201,13.1304,0.3483,14
1483,1728,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1703,2569,62,75,2743,0.8292,0.7513,14.4555,0.3729,23
1484,1729,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1609,2726,99,88,2604,0.6059,0.9409,10.5495,0.2965,19
1485,1730,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,2015,2773,96,113,4490,0.5865,0.58,15.2555,0.3708,9
1486,1731,Detritus / Unsharp Organisms,RCNHSha_20250513_030931_IMG3,1904,2837,75,80,1659,0.6033,0.9306,8.39,0.2557,11
1487,1732,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1579,174,122,71,3130,0.5881,0.9161,8.7177,0.3104,19
1488,1733,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1918,207,78,150,3525,0.5599,0.9629,12.7441,0.3217,28
1489,1734,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2539,261,160,142,4904,0.4846,0.9436,12.2866,0.3538,8
1490,1735,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2414,273,60,54,1341,0.7069,0.8381,15.3342,0.281,18
1491,1737,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1351,549,37,61,1384,0.9196,0.88,14.765,0.346,1
1492,1738,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1224,584,67,120,3472,0.6274,0.9112,15.2257,0.3423,3
1493,1739,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2593,585,88,79,3269,0.9154,0.8875,12.3,0.4177,16
1494,1740,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2455,622,43,64,1980,0.9744,0.8212,14.2814,0.3858,10
1495,1741,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1105,678,51,84,1916,0.7341,0.8996,13.149,0.31,2
1496,1742,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2235,697,50,66,1441,0.7263,0.8278,11.5888,0.2871,0
1497,1743,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2466,728,67,135,4052,0.655,0.8955,16.1274,0.3747,28
1498,1744,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1370,749,57,67,2154,0.8447,0.835,21.5489,0.3611,12
1499,1745,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2760,753,87,54,3017,0.8804,0.8396,19.4879,0.4043,31
1500,1746,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,3030,758,58,57,2006,0.8912,0.4224,15.8431,0.3634,13
1501,1747,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1598,799,46,70,2499,0.9167,0.8072,14.6043,0.3896,2
1502,1748,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1369,812,158,105,5947,0.5492,0.7184,22.5068,0.3873,14
1503,1749,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1824,858,70,30,1430,0.891,0.9119,18.4082,0.3429,19
1504,1750,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,3005,865,53,67,2708,0.9036,0.7138,15.8524,0.3952,23
1505,1751,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,3189,908,62,141,4247,0.6921,0.9354,11.8597,0.3894,2
1506,1752,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2242,939,88,52,2323,0.7266,0.8752,17.1803,0.3281,19
1507,1753,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2496,975,156,95,7064,0.7834,0.8995,14.6219,0.4496,8
1508,1754,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,3158,1025,36,61,1532,0.9428,0.8733,15.8312,0.3599,2
1509,1755,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,3308,1040,55,56,1842,0.9275,0.596,10.9245,0.3629,13
1510,1756,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1406,1045,62,75,3273,0.9293,0.7434,16.4987,0.4262,23
1511,1757,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2322,1078,58,61,1945,0.8746,0.8369,16.5004,0.3567,11
1512,1758,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2062,1089,222,191,8144,0.3483,0.2764,16.7816,0.3213,8
1513,1759,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2907,1103,123,92,7063,0.9295,0.8706,11.8258,0.4907,16
1514,1762,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1619,1151,89,73,3470,0.7302,0.6872,21.013,0.3789,32
1515,1763,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1550,1188,45,77,2489,0.9364,0.8345,22.3724,0.4029,10
1516,1764,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2913,1209,64,56,1551,0.8116,0.9347,20.1631,0.3257,18
1517,1765,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1166,1216,78,104,5112,0.8928,0.6901,11.7152,0.4795,1
1518,1766,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,3383,1235,27,74,1288,0.822,0.957,7.8123,0.3059,2
1519,1768,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2773,1240,166,143,7535,0.6305,0.9412,17.2845,0.4064,8
1520,1769,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,3175,1304,58,72,2543,0.8854,0.7353,26.6687,0.394,0
1521,1770,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2737,1363,59,109,3177,0.7183,0.9425,19.7253,0.3623,1
1522,1771,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1316,1413,31,82,1365,0.7173,0.9678,14.4219,0.2842,6
1523,1772,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1511,1428,157,127,8017,0.6576,0.9185,11.6085,0.4089,32
1524,1773,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,3211,1437,121,70,4210,0.8618,0.9356,12.47,0.4394,19
1525,1774,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2516,1445,36,64,1703,0.8792,0.8739,23.4592,0.3553,2
1526,1775,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2818,1458,36,49,1315,0.9094,0.7135,18.3919,0.3438,0
1527,1776,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,906,1466,98,162,7434,0.7453,0.8587,16.1073,0.4397,1
1528,1777,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1416,1521,82,146,4362,0.6282,0.9555,16.0695,0.379,6
1529,1778,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2242,1535,103,152,4903,0.5122,0.8975,19.8792,0.3697,4
1530,1779,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2944,1635,138,91,6473,0.8427,0.8732,11.9611,0.4648,14
1531,1780,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1409,1672,71,66,1474,0.6096,0.9051,15.6397,0.2575,13
1532,1781,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1125,1711,142,100,7351,0.928,0.9185,11.8098,0.4902,14
1533,1782,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,3161,1741,140,73,3969,0.7265,0.9601,11.8778,0.3886,20
1534,1783,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2507,1793,151,167,6369,0.3928,0.5767,15.4866,0.3333,7
1535,1784,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,1061,1815,56,58,1590,0.8022,0.8651,16.9938,0.3213,4
1536,1785,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,2432,1834,113,168,8768,0.7938,0.8683,13.8372,0.452,10
1537,1787,Detritus / Unsharp Organisms,RCNHSha_20250513_031016_IMG6,3126,1890,61,70,2624,0.8674,0.7908,15.0755,0.3803,11
