detection_id,frame,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
6871,RCNHSha_20250921_225051_IMG6,2183,909,82,45,4,4,Detritus / Unsharp Organisms,confirmed
7679,RCNHSha_20250922_005105_IMG7,2941,897,74,40,4,4,Detritus / Unsharp Organisms,confirmed
7681,RCNHSha_20250922_005105_IMG7,1000,953,471,198,4,4,Detritus / Unsharp Organisms,confirmed
6742,RCNHSha_20250921_225031_IMG4,2310,1970,62,58,4,4,Detritus / Unsharp Organisms,confirmed
6747,RCNHSha_20250921_225031_IMG4,2486,2181,81,61,4,4,Detritus / Unsharp Organisms,confirmed
6980,RCNHSha_20250921_225101_IMG7,3001,1493,129,54,4,4,Detritus / Unsharp Organisms,confirmed
6512,RCNHSha_20250921_222019_IMG3,3007,1492,83,51,4,4,Detritus / Unsharp Organisms,confirmed
9492,RCNHSha_20250922_202125_IMG5,1175,2050,74,45,4,4,Detritus / Unsharp Organisms,confirmed
6149,RCNHSha_20250518_044100_IMG9,1927,2175,163,36,4,4,Detritus / Unsharp Organisms,confirmed
8239,RCNHSha_20250922_055055_IMG5,1374,610,78,60,4,4,Detritus / Unsharp Organisms,confirmed
6690,RCNHSha_20250921_222139_IMG11,1637,2663,84,47,4,4,Detritus / Unsharp Organisms,confirmed
116,RCNHSha_20250510_010900_IMG1,2896,2176,103,100,4,4,Detritus / Unsharp Organisms,confirmed
8266,RCNHSha_20250922_055055_IMG5,1987,1689,61,51,4,4,Detritus / Unsharp Organisms,confirmed
6712,RCNHSha_20250921_225031_IMG4,2178,908,88,47,4,4,Detritus / Unsharp Organisms,confirmed
8481,RCNHSha_20250922_055135_IMG9,1760,2668,91,34,4,4,Detritus / Unsharp Organisms,confirmed
2479,RCNHSha_20250514_034002_IMG5,1820,1372,72,63,4,4,Detritus / Unsharp Organisms,confirmed
1463,RCNHSha_20250513_023901_IMG1,2468,340,101,65,4,4,Detritus / Unsharp Organisms,confirmed
7346,RCNHSha_20250921_232102_IMG7,2194,2177,83,67,4,4,Detritus / Unsharp Organisms,confirmed
7588,RCNHSha_20250922_005045_IMG5,2940,896,77,41,4,4,Detritus / Unsharp Organisms,confirmed
1913,RCNHSha_20250513_040901_IMG1,2949,1224,99,60,4,4,Detritus / Unsharp Organisms,confirmed
6504,RCNHSha_20250921_222019_IMG3,1011,983,513,173,4,4,Detritus / Unsharp Organisms,confirmed
7590,RCNHSha_20250922_005045_IMG5,1002,958,468,178,4,4,Detritus / Unsharp Organisms,confirmed
7501,RCNHSha_20250922_005035_IMG4,1001,958,469,178,4,4,Detritus / Unsharp Organisms,confirmed
9245,RCNHSha_20250922_075109_IMG6,1951,1711,67,46,4,4,Detritus / Unsharp Organisms,confirmed
6665,RCNHSha_20250921_222139_IMG11,2984,1486,100,64,4,4,Detritus / Unsharp Organisms,confirmed
6593,RCNHSha_20250921_222029_IMG4,3008,1491,83,43,4,4,Detritus / Unsharp Organisms,confirmed
6993,RCNHSha_20250921_225101_IMG7,1562,1880,100,72,4,4,Detritus / Unsharp Organisms,confirmed
7467,RCNHSha_20250922_002134_IMG10,1632,2653,85,59,4,4,Detritus / Unsharp Organisms,confirmed
7685,RCNHSha_20250922_005105_IMG7,1543,1048,65,65,4,4,Detritus / Unsharp Organisms,confirmed
7064,RCNHSha_20250921_225111_IMG8,3004,1492,126,54,4,4,Detritus / Unsharp Organisms,confirmed
7312,RCNHSha_20250921_232102_IMG7,3000,1491,88,53,4,4,Detritus / Unsharp Organisms,confirmed
7743,RCNHSha_20250922_005105_IMG7,1610,2655,105,64,4,4,Detritus / Unsharp Organisms,confirmed
7294,RCNHSha_20250921_232102_IMG7,2942,896,66,40,4,4,Detritus / Unsharp Organisms,confirmed
7853,RCNHSha_20250922_005155_IMG12,999,947,471,189,4,4,Detritus / Unsharp Organisms,confirmed
7199,RCNHSha_20250921_232012_IMG2,984,947,488,189,4,4,Detritus / Unsharp Organisms,confirmed
8098,RCNHSha_20250922_052024_IMG2,1382,1502,68,63,4,4,Detritus / Unsharp Organisms,confirmed
7825,RCNHSha_20250922_005145_IMG11,1610,2655,105,63,4,4,Detritus / Unsharp Organisms,confirmed
1124,RCNHSha_20250512_053900_IMG1,2314,2477,105,96,4,4,Detritus / Unsharp Organisms,confirmed
7514,RCNHSha_20250922_005035_IMG4,2936,1442,108,63,4,4,Detritus / Unsharp Organisms,confirmed
8446,RCNHSha_20250922_055135_IMG9,1987,1691,57,53,4,4,Detritus / Unsharp Organisms,confirmed
7902,RCNHSha_20250922_005155_IMG12,1611,2654,104,76,4,4,Detritus / Unsharp Organisms,confirmed
7866,RCNHSha_20250922_005155_IMG12,2933,1444,117,57,4,4,Detritus / Unsharp Organisms,confirmed
7772,RCNHSha_20250922_005145_IMG11,998,946,474,190,4,4,Detritus / Unsharp Organisms,confirmed
8318,RCNHSha_20250922_055125_IMG8,1382,615,71,55,4,4,Detritus / Unsharp Organisms,confirmed
6315,RCNHSha_20250520_031001_IMG5,2556,775,74,66,4,4,Detritus / Unsharp Organisms,confirmed
8946,RCNHSha_20250922_065047_IMG4,1229,728,55,53,4,4,Detritus / Unsharp Organisms,confirmed
7398,RCNHSha_20250922_002134_IMG10,1013,957,464,182,4,4,Detritus / Unsharp Organisms,confirmed
8150,RCNHSha_20250922_055035_IMG3,1384,605,68,56,4,4,Detritus / Unsharp Organisms,confirmed
7604,RCNHSha_20250922_005045_IMG5,2932,1440,112,60,4,4,Detritus / Unsharp Organisms,confirmed
562,RCNHSha_20250511_051016_IMG6,2861,1152,84,51,4,4,Detritus / Unsharp Organisms,confirmed
7725,RCNHSha_20250922_005105_IMG7,1094,2079,64,52,4,4,Detritus / Unsharp Organisms,confirmed
9354,RCNHSha_20250922_075129_IMG8,1958,2311,76,64,4,4,Detritus / Unsharp Organisms,confirmed
9060,RCNHSha_20250922_072118_IMG7,885,1380,65,60,4,4,Detritus / Unsharp Organisms,confirmed
1394,RCNHSha_20250513_013947_IMG4,1374,1673,107,57,4,4,Detritus / Unsharp Organisms,confirmed
9376,RCNHSha_20250922_202115_IMG4,2193,507,76,60,4,4,Detritus / Unsharp Organisms,confirmed
4902,RCNHSha_20250516_001016_IMG6,2598,802,113,47,4,4,Detritus / Unsharp Organisms,confirmed
8981,RCNHSha_20250922_065047_IMG4,1595,1751,97,64,4,4,Detritus / Unsharp Organisms,confirmed
6353,RCNHSha_20250520_031001_IMG5,1786,2447,154,65,4,4,Detritus / Unsharp Organisms,confirmed
6787,RCNHSha_20250921_225041_IMG5,2185,906,85,59,4,4,Detritus / Unsharp Organisms,confirmed
8100,RCNHSha_20250922_052024_IMG2,1036,1597,68,35,4,4,Detritus / Unsharp Organisms,confirmed
7858,RCNHSha_20250922_005155_IMG12,3130,1129,63,44,4,4,Detritus / Unsharp Organisms,confirmed
8669,RCNHSha_20250922_062107_IMG6,2295,375,149,81,4,4,Detritus / Unsharp Organisms,confirmed
3931,RCNHSha_20250515_031002_IMG5,3038,1852,92,25,4,4,Detritus / Unsharp Organisms,confirmed
6786,RCNHSha_20250921_225041_IMG5,2937,891,73,45,4,4,Detritus / Unsharp Organisms,confirmed
6585,RCNHSha_20250921_222029_IMG4,1012,982,461,154,4,4,Detritus / Unsharp Organisms,confirmed
8505,RCNHSha_20250922_062017_IMG1,1345,611,76,59,4,4,Detritus / Unsharp Organisms,confirmed
8630,RCNHSha_20250922_062047_IMG4,1603,1744,89,87,4,4,Detritus / Unsharp Organisms,confirmed
7793,RCNHSha_20250922_005145_IMG11,1842,1519,104,69,4,4,Detritus / Unsharp Organisms,confirmed
6965,RCNHSha_20250921_225101_IMG7,1011,962,462,173,4,4,Detritus / Unsharp Organisms,confirmed
7687,RCNHSha_20250922_005105_IMG7,3128,1130,65,44,4,4,Detritus / Unsharp Organisms,confirmed
9233,RCNHSha_20250922_075109_IMG6,1186,1297,68,43,4,4,Detritus / Unsharp Organisms,confirmed
7048,RCNHSha_20250921_225111_IMG8,2187,899,78,56,4,4,Detritus / Unsharp Organisms,confirmed
6788,RCNHSha_20250921_225041_IMG5,1012,959,460,177,4,4,Detritus / Unsharp Organisms,confirmed
6658,RCNHSha_20250921_222139_IMG11,1010,971,468,166,4,4,Detritus / Unsharp Organisms,confirmed
6713,RCNHSha_20250921_225031_IMG4,1011,960,461,175,4,4,Detritus / Unsharp Organisms,confirmed
9422,RCNHSha_20250922_202115_IMG4,1176,2049,77,45,4,4,Detritus / Unsharp Organisms,confirmed
7049,RCNHSha_20250921_225111_IMG8,1012,957,460,181,4,4,Detritus / Unsharp Organisms,confirmed
8175,RCNHSha_20250922_055035_IMG3,2517,1164,78,46,4,4,Detritus / Unsharp Organisms,confirmed
7124,RCNHSha_20250921_225141_IMG11,1012,953,461,184,4,4,Detritus / Unsharp Organisms,confirmed
6961,RCNHSha_20250921_225101_IMG7,2177,908,88,50,4,4,Detritus / Unsharp Organisms,confirmed
7117,RCNHSha_20250921_225141_IMG11,1480,692,113,71,4,4,Detritus / Unsharp Organisms,confirmed
5668,RCNHSha_20250516_031002_IMG5,1677,2264,90,37,4,4,Detritus / Unsharp Organisms,confirmed
7594,RCNHSha_20250922_005045_IMG5,3125,1130,69,44,4,4,Detritus / Unsharp Organisms,confirmed
7990,RCNHSha_20250922_045153_IMG11,2202,497,63,47,4,4,Detritus / Unsharp Organisms,confirmed
7506,RCNHSha_20250922_005035_IMG4,3129,1130,65,45,4,4,Detritus / Unsharp Organisms,confirmed
8615,RCNHSha_20250922_062047_IMG4,886,1375,63,59,4,4,Detritus / Unsharp Organisms,confirmed
3132,RCNHSha_20250515_003916_IMG2,1427,1503,67,64,4,4,Detritus / Unsharp Organisms,confirmed
7440,RCNHSha_20250922_002134_IMG10,2717,1974,83,52,4,4,Detritus / Unsharp Organisms,confirmed
8886,RCNHSha_20250922_062147_IMG10,1983,1692,69,50,4,4,Detritus / Unsharp Organisms,confirmed
6280,RCNHSha_20250520_024045_IMG8,1391,1852,121,65,4,4,Detritus / Unsharp Organisms,confirmed
9262,RCNHSha_20250922_075109_IMG6,2546,2081,66,41,4,4,Detritus / Unsharp Organisms,confirmed
3496,RCNHSha_20250515_011032_IMG7,1431,1508,80,59,4,4,Detritus / Unsharp Organisms,confirmed
7509,RCNHSha_20250922_005035_IMG4,827,1271,72,36,4,4,Detritus / Unsharp Organisms,confirmed
9355,RCNHSha_20250922_075129_IMG8,2863,2377,80,47,4,4,Detritus / Unsharp Organisms,confirmed
8260,RCNHSha_20250922_055055_IMG5,2642,1387,65,53,4,4,Detritus / Unsharp Organisms,confirmed
7203,RCNHSha_20250921_232012_IMG2,2863,1036,78,35,4,4,Detritus / Unsharp Organisms,confirmed
9125,RCNHSha_20250922_072208_IMG12,1336,641,88,57,4,4,Detritus / Unsharp Organisms,confirmed
9461,RCNHSha_20250922_202125_IMG5,2899,1075,91,48,4,4,Detritus / Unsharp Organisms,confirmed
8076,RCNHSha_20250922_052024_IMG2,2840,679,80,53,4,4,Detritus / Unsharp Organisms,confirmed
9436,RCNHSha_20250922_202115_IMG4,2386,2713,75,40,4,4,Detritus / Unsharp Organisms,confirmed
2602,RCNHSha_20250514_053932_IMG3,2537,2300,76,58,4,4,Detritus / Unsharp Organisms,confirmed
3331,RCNHSha_20250515_010932_IMG3,1432,1506,78,62,4,4,Detritus / Unsharp Organisms,confirmed
7449,RCNHSha_20250922_002134_IMG10,2195,2172,82,73,4,4,Detritus / Unsharp Organisms,confirmed
2954,RCNHSha_20250515_001032_IMG7,1425,1514,74,55,4,4,Detritus / Unsharp Organisms,confirmed
9144,RCNHSha_20250922_072208_IMG12,2235,1264,81,38,4,4,Detritus / Unsharp Organisms,confirmed
9037,RCNHSha_20250922_072118_IMG7,1337,644,92,56,4,4,Detritus / Unsharp Organisms,confirmed
9451,RCNHSha_20250922_202125_IMG5,2892,775,76,54,4,4,Detritus / Unsharp Organisms,confirmed
6595,RCNHSha_20250921_222029_IMG4,1763,1569,70,41,4,4,Detritus / Unsharp Organisms,confirmed
9326,RCNHSha_20250922_075129_IMG8,1951,1691,90,66,4,4,Detritus / Unsharp Organisms,confirmed
4396,RCNHSha_20250515_234047_IMG8,2981,1666,110,59,4,4,Detritus / Unsharp Organisms,confirmed
8170,RCNHSha_20250922_055035_IMG3,748,987,75,64,4,4,Detritus / Unsharp Organisms,confirmed
9383,RCNHSha_20250922_202115_IMG4,2857,775,115,56,4,4,Detritus / Unsharp Organisms,confirmed
7417,RCNHSha_20250922_002134_IMG10,938,1506,82,53,4,4,Detritus / Unsharp Organisms,confirmed
9271,RCNHSha_20250922_075109_IMG6,1957,2311,77,65,4,4,Detritus / Unsharp Organisms,confirmed
9000,RCNHSha_20250922_065047_IMG4,2546,2068,107,63,4,4,Detritus / Unsharp Organisms,confirmed
76,RCNHSha_20250510_000902_IMG1,2030,296,204,44,4,4,Detritus / Unsharp Organisms,confirmed
9421,RCNHSha_20250922_202115_IMG4,806,2036,131,58,4,4,Detritus / Unsharp Organisms,confirmed
8700,RCNHSha_20250922_062107_IMG6,2417,1243,75,59,4,4,Detritus / Unsharp Organisms,confirmed
8528,RCNHSha_20250922_062017_IMG1,1435,1305,85,77,4,4,Detritus / Unsharp Organisms,confirmed
2009,RCNHSha_20250513_043901_IMG1,1148,1788,73,74,5,5,Detritus / Unsharp Organisms,confirmed
1827,RCNHSha_20250513_031031_IMG7,1984,828,73,72,5,5,Detritus / Unsharp Organisms,confirmed
2714,RCNHSha_20250514_233948_IMG4,1893,2011,66,65,5,5,Detritus / Unsharp Organisms,confirmed
4836,RCNHSha_20250516_001002_IMG5,2422,2081,59,58,5,5,Detritus / Unsharp Organisms,confirmed
1590,RCNHSha_20250513_030916_IMG2,2345,1744,69,69,5,5,Detritus / Unsharp Organisms,confirmed
1589,RCNHSha_20250513_030916_IMG2,2036,1726,56,57,5,5,Detritus / Unsharp Organisms,confirmed
7605,RCNHSha_20250922_005045_IMG5,1182,1460,60,60,5,5,Detritus / Unsharp Organisms,confirmed
238,RCNHSha_20250510_021001_IMG5,2191,1466,67,67,5,5,Detritus / Unsharp Organisms,confirmed
2158,RCNHSha_20250513_234016_IMG6,3059,2003,56,56,5,5,Detritus / Unsharp Organisms,confirmed
2003,RCNHSha_20250513_043901_IMG1,1222,1565,57,56,5,5,Detritus / Unsharp Organisms,confirmed
4909,RCNHSha_20250516_001016_IMG6,1482,952,62,62,5,5,Detritus / Unsharp Organisms,confirmed
5910,RCNHSha_20250516_041049_IMG8,2043,2563,53,53,5,5,Detritus / Unsharp Organisms,confirmed
588,RCNHSha_20250511_233901_IMG1,1231,678,49,49,5,5,Detritus / Unsharp Organisms,confirmed
681,RCNHSha_20250511_234046_IMG8,1779,1448,43,44,5,5,Detritus / Unsharp Organisms,confirmed
2455,RCNHSha_20250514_030947_IMG4,1019,1538,45,46,5,5,Detritus / Unsharp Organisms,confirmed
615,RCNHSha_20250511_233901_IMG1,977,1894,45,46,5,5,Detritus / Unsharp Organisms,confirmed
1519,RCNHSha_20250513_030916_IMG2,1398,282,52,52,5,5,Detritus / Unsharp Organisms,confirmed
3393,RCNHSha_20250515_010947_IMG4,1527,2240,49,50,5,5,Detritus / Unsharp Organisms,confirmed
1755,RCNHSha_20250513_031016_IMG6,3308,1040,55,56,5,5,Detritus / Unsharp Organisms,confirmed
914,RCNHSha_20250512_011034_IMG7,1333,2410,52,52,5,5,Detritus / Unsharp Organisms,confirmed
4919,RCNHSha_20250516_001016_IMG6,3245,1101,49,49,5,5,Detritus / Unsharp Organisms,confirmed
5243,RCNHSha_20250516_010915_IMG2,917,639,85,85,5,5,Detritus / Unsharp Organisms,confirmed
9255,RCNHSha_20250922_075109_IMG6,3231,1883,43,43,5,5,Detritus / Unsharp Organisms,confirmed
516,RCNHSha_20250511_044016_IMG6,2757,474,45,45,5,5,Detritus / Unsharp Organisms,confirmed
1556,RCNHSha_20250513_030916_IMG2,2335,1011,51,51,5,5,Detritus / Unsharp Organisms,confirmed
1948,RCNHSha_20250513_040946_IMG4,1849,829,55,54,5,5,Detritus / Unsharp Organisms,confirmed
9578,RCNHSha_20250922_202225_IMG11,1675,2653,58,57,5,5,Detritus / Unsharp Organisms,confirmed
1260,RCNHSha_20250513_003900_IMG1,2105,2330,42,42,5,5,Detritus / Unsharp Organisms,confirmed
53,RCNHSha_20250509_234048_IMG8,2054,713,45,45,5,5,Detritus / Unsharp Organisms,confirmed
1479,RCNHSha_20250513_023901_IMG1,1377,2314,51,52,5,5,Detritus / Unsharp Organisms,confirmed
4890,RCNHSha_20250516_001016_IMG6,2164,603,41,41,5,5,Detritus / Unsharp Organisms,confirmed
4058,RCNHSha_20250515_034032_IMG7,944,1900,50,51,5,5,Detritus / Unsharp Organisms,confirmed
5086,RCNHSha_20250516_003930_IMG3,3269,1882,63,64,5,5,Detritus / Unsharp Organisms,confirmed
5443,RCNHSha_20250516_013945_IMG4,1539,1488,52,52,5,5,Detritus / Unsharp Organisms,confirmed
9025,RCNHSha_20250922_072118_IMG7,1203,310,51,52,5,5,Detritus / Unsharp Organisms,confirmed
2698,RCNHSha_20250514_233948_IMG4,1021,1424,44,44,5,5,Detritus / Unsharp Organisms,confirmed
5424,RCNHSha_20250516_013945_IMG4,2063,721,43,43,5,5,Detritus / Unsharp Organisms,confirmed
4674,RCNHSha_20250516_000947_IMG4,2710,1623,62,62,5,5,Detritus / Unsharp Organisms,confirmed
5249,RCNHSha_20250516_010915_IMG2,3151,788,94,95,5,5,Detritus / Unsharp Organisms,confirmed
138,RCNHSha_20250510_020901_IMG1,2917,548,55,55,5,5,Detritus / Unsharp Organisms,confirmed
685,RCNHSha_20250511_234046_IMG8,762,1753,43,43,5,5,Detritus / Unsharp Organisms,confirmed
4476,RCNHSha_20250516_000901_IMG1,758,1056,54,54,5,5,Detritus / Unsharp Organisms,confirmed
6308,RCNHSha_20250520_031001_IMG5,1771,430,42,41,5,5,Detritus / Unsharp Organisms,confirmed
4780,RCNHSha_20250516_001002_IMG5,671,1180,46,47,5,5,Detritus / Unsharp Organisms,confirmed
6368,RCNHSha_20250520_031016_IMG6,2403,514,43,42,5,5,Detritus / Unsharp Organisms,confirmed
9169,RCNHSha_20250922_072208_IMG12,3224,1877,50,50,5,5,Detritus / Unsharp Organisms,confirmed
5925,RCNHSha_20250516_044031_IMG7,1197,1082,49,49,5,5,Detritus / Unsharp Organisms,confirmed
6375,RCNHSha_20250520_031016_IMG6,2097,883,129,130,5,5,Detritus / Unsharp Organisms,confirmed
5110,RCNHSha_20250516_003930_IMG3,1335,2603,50,50,5,5,Detritus / Unsharp Organisms,confirmed
3559,RCNHSha_20250515_013917_IMG2,1540,1488,55,55,5,5,Detritus / Unsharp Organisms,confirmed
6107,RCNHSha_20250518_044100_IMG9,1087,553,53,53,5,5,Detritus / Unsharp Organisms,confirmed
5056,RCNHSha_20250516_003930_IMG3,3285,1139,47,48,5,5,Detritus / Unsharp Organisms,confirmed
1194,RCNHSha_20250513_001017_IMG6,1539,1496,51,46,5,5,Detritus / Unsharp Organisms,confirmed
556,RCNHSha_20250511_051001_IMG5,1371,2314,45,46,5,5,Detritus / Unsharp Organisms,confirmed
4940,RCNHSha_20250516_001016_IMG6,1538,1487,51,51,5,5,Detritus / Unsharp Organisms,confirmed
5360,RCNHSha_20250516_011015_IMG6,1003,2224,57,58,5,5,Detritus / Unsharp Organisms,confirmed
480,RCNHSha_20250511_033916_IMG2,3117,892,53,53,5,5,Detritus / Unsharp Organisms,confirmed
5379,RCNHSha_20250516_011045_IMG8,2425,772,70,71,5,5,Detritus / Unsharp Organisms,confirmed
6330,RCNHSha_20250520_031001_IMG5,1879,1369,77,77,5,5,Detritus / Unsharp Organisms,confirmed
2433,RCNHSha_20250514_030916_IMG2,1273,2380,54,55,5,5,Detritus / Unsharp Organisms,confirmed
1937,RCNHSha_20250513_040932_IMG3,1539,1493,51,48,5,5,Detritus / Unsharp Organisms,confirmed
2538,RCNHSha_20250514_051016_IMG6,1540,1497,51,45,5,5,Detritus / Unsharp Organisms,confirmed
5203,RCNHSha_20250516_010900_IMG1,1874,1149,67,68,5,5,Detritus / Unsharp Organisms,confirmed
4692,RCNHSha_20250516_000947_IMG4,3010,1985,47,48,5,5,Detritus / Unsharp Organisms,confirmed
4194,RCNHSha_20250515_043917_IMG2,1330,2332,45,45,5,5,Detritus / Unsharp Organisms,confirmed
548,RCNHSha_20250511_044016_IMG6,2138,2766,57,58,5,5,Detritus / Unsharp Organisms,confirmed
4234,RCNHSha_20250515_053933_IMG3,1329,2333,45,44,5,5,Detritus / Unsharp Organisms,confirmed
3984,RCNHSha_20250515_031017_IMG6,1327,2332,46,45,5,5,Detritus / Unsharp Organisms,confirmed
4584,RCNHSha_20250516_000901_IMG1,1470,2246,56,56,5,5,Detritus / Unsharp Organisms,confirmed
5388,RCNHSha_20250516_011045_IMG8,2147,1195,59,58,5,5,Detritus / Unsharp Organisms,confirmed
7011,RCNHSha_20250921_225101_IMG7,3001,2394,49,49,5,5,Detritus / Unsharp Organisms,confirmed
3766,RCNHSha_20250515_023902_IMG1,1329,2332,46,46,5,5,Detritus / Unsharp Organisms,confirmed
2472,RCNHSha_20250514_034002_IMG5,2062,825,47,47,5,5,Detritus / Unsharp Organisms,confirmed
3887,RCNHSha_20250515_023932_IMG3,1330,2333,45,44,5,5,Detritus / Unsharp Organisms,confirmed
5097,RCNHSha_20250516_003930_IMG3,1141,2207,56,57,5,5,Detritus / Unsharp Organisms,confirmed
510,RCNHSha_20250511_044001_IMG5,2138,2769,58,57,5,5,Detritus / Unsharp Organisms,confirmed
3347,RCNHSha_20250515_010932_IMG3,1328,2332,47,47,5,5,Detritus / Unsharp Organisms,confirmed
2272,RCNHSha_20250514_021100_IMG9,1679,924,52,51,5,5,Detritus / Unsharp Organisms,confirmed
1942,RCNHSha_20250513_040932_IMG3,1608,2720,83,82,5,5,Detritus / Unsharp Organisms,confirmed
4004,RCNHSha_20250515_033932_IMG3,2054,776,54,53,5,5,Detritus / Unsharp Organisms,confirmed
3723,RCNHSha_20250515_021001_IMG5,1605,2692,67,67,5,5,Detritus / Unsharp Organisms,confirmed
9437,RCNHSha_20250922_202115_IMG4,1379,2754,50,50,5,5,Detritus / Unsharp Organisms,confirmed
5299,RCNHSha_20250516_011015_IMG6,1525,409,74,75,5,5,Detritus / Unsharp Organisms,confirmed
5468,RCNHSha_20250516_014000_IMG5,2448,322,60,61,5,5,Detritus / Unsharp Organisms,confirmed
8755,RCNHSha_20250922_062127_IMG8,2344,296,53,53,5,5,Detritus / Unsharp Organisms,confirmed
3260,RCNHSha_20250515_010917_IMG2,1854,340,65,65,5,5,Detritus / Unsharp Organisms,confirmed
8486,RCNHSha_20250922_055135_IMG9,2043,2851,82,82,5,5,Detritus / Unsharp Organisms,confirmed
9065,RCNHSha_20250922_072118_IMG7,2434,1503,51,52,5,5,Detritus / Unsharp Organisms,confirmed
8529,RCNHSha_20250922_062017_IMG1,885,1374,60,63,5,5,Detritus / Unsharp Organisms,confirmed
6793,RCNHSha_20250921_225041_IMG5,3119,1065,53,46,5,5,Detritus / Unsharp Organisms,confirmed
6072,RCNHSha_20250516_054032_IMG7,2108,1180,66,66,5,5,Detritus / Unsharp Organisms,confirmed
5694,RCNHSha_20250516_033932_IMG3,2160,964,106,107,5,5,Detritus / Unsharp Organisms,confirmed
7304,RCNHSha_20250921_232102_IMG7,2530,1315,52,52,5,5,Detritus / Unsharp Organisms,confirmed
3428,RCNHSha_20250515_011017_IMG6,1916,1189,64,65,5,5,Detritus / Unsharp Organisms,confirmed
1126,RCNHSha_20250512_054015_IMG6,2467,319,59,58,5,5,Detritus / Unsharp Organisms,confirmed
5166,RCNHSha_20250516_004030_IMG7,2693,1826,74,73,5,5,Detritus / Unsharp Organisms,confirmed
7557,RCNHSha_20250922_005035_IMG4,998,2526,52,52,5,5,Detritus / Unsharp Organisms,confirmed
5703,RCNHSha_20250516_033932_IMG3,2659,1324,53,53,5,5,Detritus / Unsharp Organisms,confirmed
3497,RCNHSha_20250515_011032_IMG7,2723,1569,57,56,5,5,Detritus / Unsharp Organisms,confirmed
9021,RCNHSha_20250922_072118_IMG7,2497,263,100,99,5,5,Detritus / Unsharp Organisms,confirmed
1759,RCNHSha_20250513_031016_IMG6,2907,1103,123,92,6,6,Detritus / Unsharp Organisms,confirmed
1162,RCNHSha_20250512_233915_IMG2,1446,623,108,80,6,6,Detritus / Unsharp Organisms,confirmed
2909,RCNHSha_20250515_001032_IMG7,1371,862,131,94,6,6,Detritus / Unsharp Organisms,confirmed
1167,RCNHSha_20250512_233915_IMG2,2712,1236,112,80,6,6,Detritus / Unsharp Organisms,confirmed
1397,RCNHSha_20250513_013947_IMG4,1516,1912,85,74,6,6,Detritus / Unsharp Organisms,confirmed
6108,RCNHSha_20250518_044100_IMG9,2085,557,95,76,6,6,Detritus / Unsharp Organisms,confirmed
1171,RCNHSha_20250512_233915_IMG2,2288,1549,91,74,6,6,Detritus / Unsharp Organisms,confirmed
4538,RCNHSha_20250516_000901_IMG1,954,1670,77,71,6,6,Detritus / Unsharp Organisms,confirmed
6090,RCNHSha_20250516_054032_IMG7,1730,2038,86,62,6,6,Detritus / Unsharp Organisms,confirmed
6469,RCNHSha_20250520_031046_IMG8,1719,1990,114,107,6,6,Detritus / Unsharp Organisms,confirmed
3381,RCNHSha_20250515_010947_IMG4,2992,1533,102,55,6,6,Detritus / Unsharp Organisms,confirmed
5715,RCNHSha_20250516_033932_IMG3,1741,2047,84,62,6,6,Detritus / Unsharp Organisms,confirmed
2821,RCNHSha_20250515_000932_IMG3,2186,1727,76,64,6,6,Detritus / Unsharp Organisms,confirmed
5954,RCNHSha_20250516_044031_IMG7,1757,2045,71,64,6,6,Detritus / Unsharp Organisms,confirmed
